ID,Education,Marital_Status,age,Income,Childern_count,NumWebVisitsMonth,Complain,RFM_Score,Customer_segment,Campaign_1_Status,Campaign_2_Status,Campaign_3_Status,Campaign_4_Status,Campaign_5_Status,Response
8916,Graduation,Divorced,39,36627.0,2,5,0,0.3,Lost Customers,0,0,0,0,0,0
8017,Others,Married,33,51111.0,2,6,0,1.04,Lost Customers,0,0,0,0,0,0
5830,PhD,Single,42,86857.0,0,2,0,3.39,Medium Value Customer,0,0,0,0,0,1
4597,PhD,Married,44,82072.0,0,1,0,3.07,Medium Value Customer,0,0,0,0,0,0
7023,PhD,Single,61,46231.0,3,9,0,2.19,Low Value Customers,0,0,0,0,0,0
8086,Graduation,Married,55,42243.0,2,7,0,1.4,Lost Customers,0,0,0,0,0,0
8825,Graduation,Married,52,51195.0,2,8,0,4.08,High value Customer,0,0,0,0,0,0
2930,Master,Single,36,68092.0,0,5,0,3.71,Medium Value Customer,0,0,0,0,0,0
1928,Graduation,Married,41,31814.0,1,9,0,1.11,Lost Customers,0,0,1,0,0,0
7108,Master,Widow,49,51390.0,2,5,0,3.0,Low Value Customers,0,0,0,0,0,0
10925,Graduation,Married,31,76630.0,0,1,0,3.84,Medium Value Customer,0,0,0,0,0,0
9960,Others,Single,23,26868.0,1,7,0,0.5,Lost Customers,0,0,0,0,0,0
8800,PhD,Divorced,71,48948.0,0,6,0,4.03,High value Customer,0,0,1,0,0,1
9224,PhD,Single,42,55260.0,1,6,0,3.93,Medium Value Customer,0,0,0,0,0,0
5519,Graduation,Married,58,64090.0,1,5,0,3.7,Medium Value Customer,0,0,0,0,0,1
5046,Graduation,Divorced,56,78331.0,1,4,0,3.81,Medium Value Customer,0,0,0,0,0,0
7037,PhD,Married,40,37087.0,1,6,0,2.84,Low Value Customers,0,0,0,0,0,0
905,Graduation,Divorced,28,21846.0,1,8,0,2.1,Low Value Customers,0,0,0,0,0,0
8624,Graduation,Married,56,81320.0,0,2,0,2.94,Low Value Customers,0,0,0,0,0,0
8945,Graduation,Divorced,44,54137.0,1,6,0,2.05,Low Value Customers,0,0,0,0,0,0
6445,Graduation,Married,47,66825.0,0,2,0,2.46,Low Value Customers,0,0,0,0,0,0
2727,Graduation,Married,41,57100.0,0,3,0,2.49,Low Value Customers,0,0,0,0,0,0
6404,Graduation,Married,45,58917.0,3,5,0,2.94,Low Value Customers,0,0,0,0,0,0
11074,Graduation,Single,37,85072.0,0,0,0,2.69,Low Value Customers,0,0,0,0,0,0
10150,Graduation,Single,53,86429.0,0,2,0,3.33,Medium Value Customer,1,0,0,0,0,1
1968,Graduation,Widow,43,45684.0,1,7,0,0.61,Lost Customers,0,0,0,0,0,0
6534,Graduation,Married,40,47889.0,1,5,0,0.7,Lost Customers,0,0,0,0,0,0
9485,PhD,Married,28,45921.0,0,4,0,2.08,Low Value Customers,0,0,0,0,0,0
7053,PhD,Single,48,78420.0,0,1,0,3.55,Medium Value Customer,0,0,0,0,0,0
4654,Graduation,Married,22,75114.0,0,2,0,3.27,Medium Value Customer,0,0,0,0,0,0
9760,PhD,Widow,51,52278.0,1,8,0,4.76,Top Customers,0,0,0,0,0,1
1048,Master,Married,42,35641.0,1,7,0,2.17,Low Value Customers,0,0,0,0,0,1
10619,Graduation,Single,20,95529.0,0,3,0,3.18,Medium Value Customer,0,0,0,0,1,1
9308,Graduation,Married,60,62820.0,0,1,0,2.34,Low Value Customers,0,0,0,0,0,0
10505,Master,Married,54,73113.0,0,2,0,2.2,Low Value Customers,0,0,0,0,0,0
8362,PhD,Married,32,84169.0,0,3,0,3.69,Medium Value Customer,0,0,0,1,1,1
2625,Others,Single,60,42607.0,1,3,0,2.49,Low Value Customers,0,0,0,0,0,0
4637,PhD,Single,60,74637.0,0,3,0,3.99,Medium Value Customer,1,0,0,0,0,0
9972,PhD,Married,59,46015.0,2,7,0,0.96,Lost Customers,0,1,1,0,0,0
4483,Graduation,Single,21,72354.0,0,1,0,3.07,Medium Value Customer,0,0,0,0,0,0
4487,Master,Single,45,39858.0,1,6,0,1.16,Lost Customers,0,0,0,0,0,1
4988,PhD,Married,66,34469.0,2,4,0,1.64,Low Value Customers,0,0,0,0,0,0
8931,Graduation,Married,28,83033.0,1,5,0,4.05,High value Customer,1,0,0,0,0,0
5871,Master,Married,35,24401.0,0,8,0,2.27,Low Value Customers,0,0,0,0,0,0
2008,Graduation,Married,36,77583.0,0,2,0,2.87,Low Value Customers,1,0,0,0,0,0
3139,Others,Single,32,74116.0,0,2,0,3.17,Medium Value Customer,0,0,0,1,0,0
10037,Graduation,Single,21,74293.0,0,2,0,2.51,Low Value Customers,0,0,0,0,0,0
10673,PhD,Married,38,68397.0,1,3,0,3.89,Medium Value Customer,0,0,0,0,0,0
5303,PhD,Married,40,79632.0,0,2,0,3.44,Medium Value Customer,0,0,0,0,0,0
538,Graduation,Single,25,46107.0,1,3,0,1.08,Lost Customers,0,0,0,0,0,0
7922,PhD,Single,63,64950.0,1,7,0,4.32,High value Customer,0,0,0,1,0,0
5692,Others,Married,25,25443.0,1,8,0,0.53,Lost Customers,0,0,0,0,0,0
4843,Graduation,Single,62,75127.0,0,1,0,2.88,Low Value Customers,0,0,0,0,0,0
6383,PhD,Married,43,32892.0,1,8,0,1.31,Lost Customers,0,0,0,0,0,0
1628,Graduation,Married,43,71796.0,0,4,0,2.81,Low Value Customers,0,0,0,0,0,0
1204,PhD,Married,44,67536.0,1,8,0,4.59,Top Customers,1,0,0,0,0,0
3673,Graduation,Single,43,55239.0,1,5,0,4.22,High value Customer,0,0,0,0,0,0
760,PhD,Divorced,39,60554.0,1,6,0,4.23,High value Customer,0,0,0,0,0,0
8957,Others,Single,62,64831.0,2,6,0,3.73,Medium Value Customer,0,0,0,0,0,0
4128,PhD,Married,52,56067.0,1,5,0,3.38,Medium Value Customer,0,0,0,0,0,0
6810,Graduation,Divorced,31,82025.0,0,1,0,1.95,Low Value Customers,0,0,0,0,1,1
5386,Graduation,Married,61,94384.0,0,2,0,2.94,Low Value Customers,1,0,0,1,1,1
8700,Others,Single,28,14906.0,0,7,0,1.43,Lost Customers,0,0,0,0,0,0
3202,PhD,Married,27,51563.0,0,8,0,3.12,Medium Value Customer,0,0,0,1,1,0
1328,Others,Married,32,57937.0,1,3,0,3.33,Medium Value Customer,0,0,0,0,0,0
8405,Graduation,Divorced,35,68274.0,2,3,0,2.0,Low Value Customers,0,0,0,0,0,0
6515,Graduation,Married,37,39771.0,1,4,0,0.71,Lost Customers,0,0,0,0,0,0
2882,Others,Divorced,39,67893.0,1,8,0,2.77,Low Value Customers,0,0,0,0,0,0
7574,PhD,Married,35,27922.0,1,4,0,0.8,Lost Customers,0,0,0,0,0,0
6387,PhD,Married,38,52190.0,2,5,0,1.78,Low Value Customers,0,0,1,0,0,0
5320,Master,Divorced,41,44051.0,2,6,0,2.37,Low Value Customers,0,0,0,0,0,1
5048,PhD,Single,43,42767.0,2,8,0,1.26,Lost Customers,0,0,0,0,0,0
8146,Master,Married,38,46106.0,2,6,0,0.52,Lost Customers,0,0,0,0,0,0
10031,PhD,Married,38,16927.0,2,8,0,2.15,Low Value Customers,0,0,0,0,0,0
5748,Graduation,Married,49,59754.0,1,5,0,2.29,Low Value Customers,0,0,0,0,0,1
2134,Graduation,Single,62,53700.0,1,5,0,3.41,Medium Value Customer,0,0,0,0,0,0
1523,Graduation,Married,41,59041.0,2,5,0,1.7,Low Value Customers,0,0,0,0,0,0
9665,PhD,Divorced,57,54237.0,1,6,0,2.66,Low Value Customers,0,0,0,0,0,0
4640,Graduation,Divorced,47,70647.0,1,2,0,4.18,High value Customer,0,0,0,0,0,0
3635,PhD,Single,52,52597.0,1,5,0,3.24,Medium Value Customer,0,0,0,0,0,0
3547,Master,Married,45,41021.0,1,6,0,1.57,Lost Customers,0,0,0,0,0,1
2456,PhD,Married,39,40233.0,1,6,0,1.99,Low Value Customers,0,0,0,0,0,0
5633,Graduation,Married,34,50183.0,2,5,0,2.87,Low Value Customers,0,0,0,0,0,0
7801,Graduation,Married,55,54753.0,1,4,0,3.28,Medium Value Customer,0,0,0,0,0,0
10489,Graduation,Married,41,92955.0,0,2,0,4.02,High value Customer,1,0,0,0,1,1
7011,Graduation,Married,41,33471.0,1,7,0,1.9,Low Value Customers,0,0,0,0,0,0
2620,PhD,Married,40,34596.0,1,8,0,0.53,Lost Customers,0,0,0,0,0,1
3933,Graduation,Married,34,44010.0,1,9,0,4.08,High value Customer,0,0,0,0,0,0
10981,Graduation,Married,26,84219.0,0,1,0,3.2,Medium Value Customer,0,0,0,0,0,0
1734,PhD,Married,46,40706.0,3,7,0,2.11,Low Value Customers,0,0,0,0,0,0
10995,Others,Married,26,15716.0,1,8,1,2.19,Low Value Customers,0,0,0,0,0,0
6357,Others,Divorced,55,59052.0,1,5,0,3.18,Medium Value Customer,0,0,0,0,0,0
9209,Master,Married,43,80573.0,0,2,0,3.78,Medium Value Customer,0,0,0,0,0,0
10286,Graduation,Married,52,83715.0,0,0,0,4.41,High value Customer,0,0,0,0,0,0
2611,Master,Married,55,82576.0,0,1,0,3.07,Medium Value Customer,0,0,0,0,1,0
1600,Master,Married,49,56962.0,3,7,0,3.48,Medium Value Customer,0,0,0,0,0,0
3308,Graduation,Married,62,35704.0,2,4,0,1.67,Low Value Customers,0,0,0,0,0,0
5407,Graduation,Married,60,53103.0,1,7,0,4.32,High value Customer,0,0,1,0,0,0
2166,Others,Widow,54,46779.0,2,4,0,0.47,Lost Customers,0,0,0,0,0,0
3955,Graduation,Divorced,49,4861.0,0,14,0,0.6,Lost Customers,0,0,0,0,0,0
6634,Master,Divorced,35,33462.0,1,7,0,0.82,Lost Customers,0,0,0,0,0,0
3056,Graduation,Divorced,36,63693.0,1,6,0,4.42,High value Customer,0,0,0,0,0,0
5718,Graduation,Married,64,80763.0,0,3,0,4.16,High value Customer,1,0,0,0,1,1
6872,PhD,Married,40,65352.0,1,4,0,2.69,Low Value Customers,0,0,0,0,0,0
8164,PhD,Married,36,82170.0,0,2,0,3.47,Medium Value Customer,0,0,0,0,0,0
4580,Graduation,Married,45,75759.0,0,5,0,4.33,High value Customer,1,0,1,0,1,1
9305,Others,Single,38,79689.0,0,2,0,4.28,High value Customer,0,0,0,0,0,0
453,PhD,Widow,58,35340.0,2,5,0,1.66,Low Value Customers,0,0,0,0,0,0
8545,Graduation,Divorced,60,85683.0,0,1,0,3.17,Medium Value Customer,1,1,0,1,1,1
9850,Others,Married,42,24884.0,1,7,0,0.64,Lost Customers,0,0,0,0,0,0
7378,Master,Married,33,42021.0,1,9,0,3.86,Medium Value Customer,0,0,1,0,0,0
7646,Graduation,Single,25,64449.0,1,4,0,3.9,Medium Value Customer,0,0,0,0,0,0
1640,Graduation,Divorced,60,64587.0,2,3,0,1.53,Lost Customers,0,0,0,0,0,0
5184,Graduation,Single,19,34824.0,0,6,0,0.4,Lost Customers,0,0,0,0,0,0
8492,Graduation,Married,36,75437.0,0,6,0,4.1,High value Customer,1,0,0,0,0,0
11188,Graduation,Married,57,26091.0,2,5,0,1.44,Lost Customers,0,0,0,0,0,0
1212,Graduation,Married,41,52845.0,1,6,0,4.49,High value Customer,0,0,1,0,0,0
9097,Graduation,Divorced,58,46086.0,1,4,0,2.75,Low Value Customers,0,0,0,0,0,0
10473,PhD,Widow,58,78028.0,1,7,0,3.47,Medium Value Customer,0,0,0,1,1,1
7962,PhD,Single,27,95169.0,0,1,0,2.51,Low Value Customers,1,0,0,0,1,1
9984,Others,Married,33,56337.0,2,8,0,3.93,Medium Value Customer,1,0,1,0,0,1
5527,Graduation,Married,27,22434.0,1,8,0,1.47,Lost Customers,0,0,0,0,0,0
6374,PhD,Married,60,36930.0,1,8,0,2.64,Low Value Customers,0,0,0,0,0,0
7453,Graduation,Single,60,36130.0,1,4,0,3.6,Medium Value Customer,0,0,1,0,0,1
8952,Master,Married,61,65569.0,1,3,0,3.57,Medium Value Customer,0,0,0,0,0,0
241,Graduation,Married,62,83844.0,0,1,0,3.32,Medium Value Customer,0,0,0,0,1,0
8975,Graduation,Married,46,19514.0,2,8,0,1.9,Low Value Customers,0,0,1,0,0,0
6119,PhD,Single,51,36736.0,2,6,0,0.5,Lost Customers,0,0,0,0,0,0
5236,Graduation,Married,35,77568.0,1,5,0,3.71,Medium Value Customer,1,0,0,1,1,0
5723,PhD,Married,38,49187.0,1,2,0,1.42,Lost Customers,0,0,0,0,0,0
1710,Graduation,Single,36,30168.0,1,9,0,3.02,Medium Value Customer,0,0,0,0,0,0
1970,Master,Married,46,34053.0,1,8,0,1.55,Lost Customers,0,0,0,0,0,0
5313,Master,Married,43,38196.0,2,5,0,1.93,Low Value Customers,0,0,0,0,0,0
10634,Master,Married,63,59412.0,0,3,0,2.42,Low Value Customers,0,0,0,0,0,0
7010,Others,Married,49,70924.0,0,3,0,3.45,Medium Value Customer,0,0,0,0,1,0
8562,Graduation,Married,45,54165.0,0,2,0,1.85,Low Value Customers,0,0,0,0,0,0
3158,Graduation,Married,41,32300.0,1,8,0,1.14,Lost Customers,0,0,0,0,0,0
4436,Graduation,Single,38,20180.0,0,7,0,1.69,Low Value Customers,0,0,0,0,0,0
5287,Graduation,Married,41,34961.0,1,7,0,1.67,Low Value Customers,0,0,0,0,0,0
2445,PhD,Married,40,28440.0,1,8,0,0.75,Lost Customers,0,0,0,0,0,0
6059,PhD,Married,61,64504.0,3,7,0,3.93,Medium Value Customer,0,0,0,0,0,1
4550,Master,Married,48,33564.0,1,5,0,1.02,Lost Customers,0,0,0,0,0,0
4240,Graduation,Married,36,17345.0,1,8,0,1.07,Lost Customers,0,0,0,0,0,0
8911,PhD,Married,47,56320.0,1,4,0,3.85,Medium Value Customer,0,0,0,0,0,0
3706,Graduation,Single,36,28647.0,1,7,0,1.26,Lost Customers,0,0,1,0,0,1
3628,Others,Single,27,15038.0,1,9,0,0.96,Lost Customers,0,0,0,0,0,0
10175,PhD,Divorced,56,32173.0,1,4,0,1.15,Lost Customers,0,0,0,0,0,0
8985,Others,Married,50,68316.0,1,6,0,4.56,Top Customers,0,0,0,0,0,0
5204,Graduation,Married,43,74538.0,0,3,0,3.96,Medium Value Customer,0,0,0,0,1,1
9220,Graduation,Single,43,91700.0,0,3,0,3.32,Medium Value Customer,0,0,0,0,0,1
9888,Graduation,Married,45,68695.0,0,2,0,2.99,Low Value Customers,0,0,0,0,0,0
5263,Others,Married,37,31056.0,1,8,0,0.41,Lost Customers,0,0,0,0,0,0
1020,Graduation,Married,41,79593.0,0,2,0,3.05,Medium Value Customer,0,0,0,0,1,0
9503,Graduation,Single,34,28071.0,0,8,0,2.14,Low Value Customers,0,0,0,0,0,0
10613,PhD,Married,56,37334.0,2,4,0,2.06,Low Value Customers,0,0,0,0,0,0
67,Master,Single,42,46423.0,2,7,0,2.03,Low Value Customers,0,0,0,0,0,0
6019,PhD,Married,43,37126.0,1,6,0,1.34,Lost Customers,0,0,1,0,0,1
5863,Graduation,Married,61,47703.0,1,5,0,3.22,Medium Value Customer,0,0,0,0,0,0
3717,Graduation,Married,55,61180.0,1,3,0,2.88,Low Value Customers,0,0,1,0,0,0
6730,Graduation,Married,60,38998.0,2,8,1,1.2,Lost Customers,0,0,0,0,0,0
10749,Graduation,Single,23,8028.0,0,19,0,2.54,Low Value Customers,0,0,0,0,0,0
4998,Graduation,Married,52,76081.0,0,2,0,2.08,Low Value Customers,1,0,0,0,0,0
6287,Graduation,Married,28,34728.0,1,6,0,1.13,Lost Customers,0,0,0,0,0,1
5985,Master,Single,49,33168.0,1,7,0,2.25,Low Value Customers,0,0,0,0,0,0
4754,Master,Married,48,33585.0,1,4,0,0.98,Lost Customers,0,0,0,0,0,0
4002,PhD,Married,54,77037.0,1,3,0,4.75,Top Customers,0,0,0,0,0,0
8870,Graduation,Married,30,35196.0,1,8,0,2.89,Low Value Customers,0,0,0,0,0,1
966,Graduation,Married,48,44529.0,1,5,0,3.8,Medium Value Customer,0,0,0,1,0,0
4767,Others,Married,49,70924.0,0,3,0,3.45,Medium Value Customer,0,0,0,0,1,0
9725,PhD,Married,48,28764.0,2,8,0,0.77,Lost Customers,0,0,1,0,0,0
4475,PhD,Married,65,69098.0,0,5,0,3.92,Medium Value Customer,0,0,0,0,0,0
5740,Others,Divorced,44,25959.0,2,6,0,1.66,Low Value Customers,0,0,0,0,0,1
5731,Master,Married,31,27100.0,1,7,0,0.67,Lost Customers,0,0,0,0,0,0
7290,Graduation,Single,29,70596.0,0,2,0,3.43,Medium Value Customer,0,0,0,0,0,0
3846,Graduation,Married,40,42557.0,1,8,0,2.11,Low Value Customers,0,0,0,0,0,0
8104,PhD,Married,63,53312.0,0,7,0,2.27,Low Value Customers,0,0,0,0,0,0
4507,Graduation,Single,62,72228.0,0,3,0,3.46,Medium Value Customer,0,0,0,0,0,0
11013,Graduation,Married,27,67605.0,0,1,0,2.58,Low Value Customers,0,0,0,0,0,0
4491,Master,Married,65,62845.0,2,8,0,4.82,Top Customers,0,0,0,1,0,0
3759,Graduation,Married,56,65196.0,2,5,0,4.41,High value Customer,0,0,1,0,0,0
1162,PhD,Single,27,42000.0,0,5,0,3.59,Medium Value Customer,0,0,0,0,0,1
2055,PhD,Divorced,41,35860.0,2,5,0,1.12,Lost Customers,0,0,1,0,0,0
10766,PhD,Married,50,65526.0,1,2,0,3.05,Medium Value Customer,0,0,0,0,0,0
4415,Graduation,Married,53,16860.0,2,7,0,1.75,Low Value Customers,0,0,0,0,0,0
3005,Graduation,Single,22,83528.0,0,1,0,4.24,High value Customer,1,0,1,0,0,1
2223,Others,Divorced,49,64176.0,1,6,0,4.59,Top Customers,0,0,0,0,0,0
4817,Graduation,Divorced,58,22304.0,0,8,0,0.21,Lost Customers,0,0,0,0,0,0
2875,Graduation,Married,36,67023.0,0,2,1,3.72,Medium Value Customer,0,0,0,0,0,0
10536,PhD,Married,43,32892.0,1,8,0,1.31,Lost Customers,0,0,0,0,0,0
11112,Graduation,Married,48,70713.0,1,3,0,4.37,High value Customer,0,0,0,0,0,0
3807,Graduation,Married,59,59925.0,1,6,0,3.66,Medium Value Customer,0,0,0,0,0,0
9197,Graduation,Married,61,39722.0,1,5,0,0.97,Lost Customers,0,0,0,0,0,0
10832,Graduation,Married,56,46610.0,0,6,0,2.69,Low Value Customers,0,0,0,0,0,0
6421,Graduation,Married,53,88347.0,0,1,0,3.69,Medium Value Customer,1,0,0,0,0,0
4207,PhD,Married,33,87171.0,0,2,0,4.34,High value Customer,0,0,1,0,1,0
577,Others,Married,38,26907.0,2,7,0,1.33,Lost Customers,0,0,0,0,0,0
10855,Master,Single,46,50014.0,1,5,0,2.78,Low Value Customers,0,0,0,0,0,0
3081,PhD,Married,36,41014.0,1,7,0,0.4,Lost Customers,0,0,0,0,0,0
3535,Graduation,Single,49,66294.0,0,2,0,2.12,Low Value Customers,0,0,0,0,0,0
247,Graduation,Married,43,36715.0,1,9,0,3.45,Medium Value Customer,0,0,0,0,0,1
8707,Graduation,Married,58,79456.0,0,3,0,2.92,Low Value Customers,0,0,0,0,0,1
9523,Graduation,Married,32,40479.0,1,4,0,0.17,Lost Customers,0,0,0,0,0,0
6072,Master,Single,44,75345.0,0,3,0,3.64,Medium Value Customer,1,0,0,0,0,1
6295,Graduation,Married,37,54233.0,1,8,0,4.33,High value Customer,0,0,0,0,0,0
10914,Graduation,Single,44,24163.0,2,4,0,1.38,Lost Customers,0,0,0,0,0,0
1509,PhD,Married,56,84460.0,0,5,0,3.52,Medium Value Customer,1,1,0,1,1,1
5577,Graduation,Married,31,43776.0,1,6,0,0.31,Lost Customers,0,0,0,0,0,0
7348,PhD,Single,56,71691.0,0,2,0,3.22,Medium Value Customer,0,0,0,0,0,1
1127,PhD,Married,41,85844.0,0,2,0,3.29,Medium Value Customer,0,0,0,0,1,0
1833,PhD,Single,40,39190.0,1,5,0,1.4,Lost Customers,0,0,0,0,0,0
4944,Graduation,Married,55,71367.0,0,2,0,3.04,Medium Value Customer,0,0,0,0,0,0
9080,PhD,Single,42,38578.0,2,8,0,2.06,Low Value Customers,0,0,0,0,0,0
6466,PhD,Married,49,57236.0,2,3,0,2.09,Low Value Customers,0,0,0,0,0,0
9964,Graduation,Single,35,61825.0,1,4,0,2.42,Low Value Customers,0,0,0,0,0,0
4790,Graduation,Divorced,56,79803.0,1,1,0,2.22,Low Value Customers,0,0,0,0,0,0
10245,Others,Single,28,80910.0,0,1,0,2.31,Low Value Customers,0,0,0,0,0,0
1109,Master,Married,32,27590.0,1,7,0,0.6,Lost Customers,0,0,0,0,0,0
6001,Graduation,Married,35,56775.0,1,5,0,4.07,High value Customer,0,0,0,0,0,0
5538,Graduation,Divorced,39,83829.0,0,1,0,2.63,Low Value Customers,1,0,1,0,1,1
10552,Others,Married,35,54210.0,1,5,0,2.59,Low Value Customers,0,0,0,0,0,0
1545,Graduation,Married,28,38508.0,1,8,0,3.04,Medium Value Customer,0,0,0,0,0,0
7409,Graduation,Married,44,53187.0,1,5,0,2.13,Low Value Customers,0,0,0,0,0,0
4444,Graduation,Married,42,30023.0,1,8,0,1.19,Lost Customers,0,0,0,0,0,0
146,PhD,Single,54,76045.0,0,2,0,3.35,Medium Value Customer,1,0,0,0,0,0
6271,PhD,Married,62,50870.0,1,5,0,1.3,Lost Customers,0,0,0,0,0,0
10065,Others,Married,44,15315.0,0,5,0,1.69,Low Value Customers,0,0,0,0,0,0
4741,Others,Married,40,65463.0,1,5,0,3.44,Medium Value Customer,0,0,0,1,0,0
246,Graduation,Married,49,66480.0,2,4,0,3.04,Medium Value Customer,0,0,0,0,0,0
375,Graduation,Divorced,60,76773.0,0,1,0,2.42,Low Value Customers,0,0,0,0,0,0
1524,Others,Single,31,81698.0,0,5,0,3.01,Medium Value Customer,1,0,0,0,0,1
10022,PhD,Single,41,54466.0,2,5,0,0.3,Lost Customers,0,0,0,0,0,0
7451,Master,Single,54,98777.0,0,1,0,3.4,Medium Value Customer,0,0,0,1,0,0
11010,PhD,Single,30,16269.0,1,8,0,1.51,Lost Customers,0,0,0,0,0,0
4356,Graduation,Married,43,71819.0,1,6,0,2.2,Low Value Customers,0,0,0,1,1,0
3885,PhD,Married,31,33569.0,1,8,0,1.07,Lost Customers,0,0,1,0,0,1
1175,Master,Married,31,36262.0,0,6,0,2.34,Low Value Customers,0,0,1,0,0,1
880,Others,Married,48,22634.0,0,8,0,1.06,Lost Customers,0,0,0,0,0,0
2320,Others,Married,36,47025.0,1,9,0,3.55,Medium Value Customer,0,0,0,0,0,0
850,Graduation,Single,46,70566.0,1,3,0,4.08,High value Customer,0,0,0,0,0,0
4713,PhD,Married,35,31605.0,1,7,0,1.96,Low Value Customers,0,0,0,0,0,0
675,Master,Divorced,41,52034.0,2,7,0,2.51,Low Value Customers,0,0,0,0,0,0
5025,Graduation,Single,35,48526.0,1,3,0,1.65,Low Value Customers,0,0,0,0,0,0
2308,Graduation,Married,60,46734.0,1,7,0,2.42,Low Value Customers,0,0,0,0,0,0
5995,Graduation,Divorced,52,39552.0,2,8,0,3.35,Medium Value Customer,0,0,0,0,0,1
6749,Graduation,Single,48,86358.0,2,8,0,2.82,Low Value Customers,0,0,0,0,0,0
1010,Graduation,Married,37,46931.0,3,3,0,0.95,Lost Customers,0,0,0,0,0,0
8977,Others,Single,29,16581.0,0,4,0,0.51,Lost Customers,0,0,0,0,0,0
4756,Others,Divorced,62,63998.0,0,4,0,4.23,High value Customer,0,0,0,0,0,1
3412,Master,Married,63,67381.0,1,7,0,2.71,Low Value Customers,0,0,0,1,0,0
606,Graduation,Single,47,25930.0,2,7,0,0.23,Lost Customers,0,0,0,0,0,0
5961,Graduation,Married,36,42693.0,1,5,0,0.93,Lost Customers,0,0,0,0,0,0
2975,Graduation,Married,38,85606.0,1,3,0,3.75,Medium Value Customer,1,0,0,0,0,0
2894,Graduation,Single,29,72903.0,0,4,0,3.38,Medium Value Customer,1,0,0,1,1,1
7613,Others,Married,40,49669.0,1,6,0,1.99,Low Value Customers,0,0,0,0,0,0
10542,PhD,Married,46,36778.0,2,9,0,1.6,Lost Customers,0,0,0,0,0,0
8015,PhD,Divorced,52,85696.0,0,1,0,3.09,Medium Value Customer,0,0,0,0,0,1
10617,Master,Divorced,25,10979.0,0,5,0,1.63,Low Value Customers,0,0,0,0,0,0
11166,Graduation,Married,53,49678.0,1,7,0,2.11,Low Value Customers,0,0,0,0,0,0
849,Master,Married,61,56129.0,1,4,0,3.63,Medium Value Customer,0,0,0,0,0,0
523,Graduation,Married,25,37155.0,1,5,0,1.28,Lost Customers,0,0,0,0,0,0
4066,Others,Divorced,36,21282.0,1,6,0,1.09,Lost Customers,0,0,0,0,0,0
8414,PhD,Single,52,33419.0,1,7,0,1.32,Lost Customers,0,0,0,0,0,0
819,Graduation,Widow,69,63285.0,0,3,0,3.91,Medium Value Customer,0,0,0,0,0,0
4961,Master,Married,40,21255.0,1,4,0,1.97,Low Value Customers,0,0,0,0,0,0
749,Graduation,Married,33,42162.0,1,6,0,1.84,Low Value Customers,0,0,1,0,0,1
5430,Graduation,Married,58,54450.0,2,8,0,4.94,Top Customers,0,0,0,0,0,0
7755,PhD,Married,60,57744.0,1,8,0,2.33,Low Value Customers,0,0,0,0,0,0
10525,Graduation,Single,28,26576.0,1,9,0,0.59,Lost Customers,0,0,1,0,0,1
1453,PhD,Widow,71,57513.0,0,6,0,4.32,High value Customer,0,0,0,0,0,0
8310,Graduation,Married,50,68142.0,1,6,0,3.7,Medium Value Customer,0,0,0,0,0,0
10710,Graduation,Married,35,7500.0,1,8,0,0.43,Lost Customers,0,0,0,0,0,0
5031,Graduation,Married,40,83145.0,0,2,0,4.56,Top Customers,0,0,0,0,1,1
2613,Master,Married,54,54197.0,1,1,0,2.4,Low Value Customers,0,0,0,0,0,0
213,PhD,Single,51,23091.0,2,7,0,1.51,Lost Customers,0,0,0,0,0,0
967,Graduation,Married,38,46049.0,2,7,0,4.59,Top Customers,0,0,0,0,0,1
1077,Graduation,Married,40,56715.0,0,4,0,2.45,Low Value Customers,0,0,0,0,0,0
7959,Graduation,Married,53,79410.0,0,1,0,2.25,Low Value Customers,0,0,0,0,0,0
640,Graduation,Married,63,57304.0,1,5,0,4.08,High value Customer,0,0,0,0,0,0
4252,Graduation,Married,49,44375.0,1,5,0,1.97,Low Value Customers,0,0,0,0,0,0
8432,Graduation,Married,58,54450.0,2,8,0,4.94,Top Customers,0,0,0,0,0,0
6218,Graduation,Married,49,59594.0,1,7,0,2.66,Low Value Customers,0,0,0,1,0,0
6905,Graduation,Married,20,80685.0,0,2,0,3.52,Medium Value Customer,0,0,0,0,0,0
5922,PhD,Married,40,40344.0,1,7,0,2.16,Low Value Customers,0,0,0,0,0,0
3598,Graduation,Married,42,62710.0,1,4,0,3.72,Medium Value Customer,0,0,0,0,0,0
6116,Others,Married,46,48985.0,1,3,0,1.3,Lost Customers,0,0,0,0,0,0
6263,Graduation,Married,46,35322.0,3,8,0,1.82,Low Value Customers,0,0,0,0,0,0
10486,Graduation,Married,66,77142.0,0,2,0,2.81,Low Value Customers,0,0,0,0,0,0
2410,Graduation,Single,45,81657.0,0,1,0,2.49,Low Value Customers,0,0,0,0,0,0
193,Others,Married,18,14421.0,0,5,0,0.28,Lost Customers,0,0,1,0,0,0
3363,Others,Married,40,20130.0,0,8,0,0.41,Lost Customers,0,0,0,0,0,0
8278,PhD,Married,24,74214.0,0,5,0,2.99,Low Value Customers,0,0,0,0,0,0
10660,Master,Married,57,66726.0,2,7,0,2.76,Low Value Customers,0,0,0,1,0,0
8686,Others,Married,35,23724.0,1,8,0,1.17,Lost Customers,0,0,0,0,0,0
1604,Master,Married,54,47353.0,1,5,0,1.93,Low Value Customers,0,0,0,0,0,0
